Ticker,Name,Signal_sco,수익률(%),종가,거래량,거래대금,거래대금_ma5,HighVol,NewSig,fire,gann_val,is_lime,is_green,is_red,is_purple,SPOT,주도주(leader),정배열(jung),Norm_sco,Rank_rtn,Final_score
003240,태광산업,-10.0,-2.460850111856827,872000.0,3278.0,2858416000.0,2929664800.0,False,-,0,959624.9962137891,False,False,True,True,False,False,False,0.07142857142857142,0.3943248532289628,0.11986301369863013
033270,유나이티드제약,-12.0,0.38888888888888307,18070.0,38154.0,689442780.0,871985808.0,False,-,0,18681.202726255557,False,False,True,True,False,False,False,0.0,0.7974559686888454,0.1196183953033268
146320,비씨엔씨,-8.75,-5.4363376251788225,13220.0,42630.0,563568600.0,876997018.0,False,-,0,15070.016110119373,False,False,False,True,False,False,False,0.11607142857142858,0.1379647749510763,0.11935543052837573
009290,광동제약,-10.0,-2.488335925349927,6270.0,145718.0,913651860.0,1561441848.0,False,-,0,6900.603237349546,False,False,False,True,False,False,False,0.07142857142857142,0.3904109589041096,0.11927592954990214
004990,롯데지주,-10.75,-1.5564202334630295,25300.0,289904.0,7334571200.0,10280122250.0,False,-,0,26082.19447753695,False,False,True,True,False,False,False,0.044642857142857144,0.541095890410959,0.1191108121330724
035760,CJ ENM,-11.0,-1.1523687580025643,38600.0,129812.0,5010743200.0,7068949040.0,True,-,0,39666.227740948816,False,False,True,True,False,False,False,0.03571428571428571,0.5900195694716243,0.1188600782778865
280360,롯데웰푸드,-12.0,0.37002775208141436,108500.0,16523.0,1792745500.0,2412492520.0,False,-,0,114947.858264383,False,False,True,True,False,False,False,0.0,0.7915851272015656,0.11873776908023484
000480,CR홀딩스,-11.5,-0.4250797024442088,4685.0,65030.0,304665550.0,166800297.0,False,-,0,4757.268677236052,False,False,True,True,False,False,False,0.017857142857142856,0.6898238747553816,0.11865215264187867
004380,삼익THK,-11.25,-0.8000000000000007,9920.0,103763.0,1029328960.0,1847927596.0,False,-,0,11887.928152443397,False,False,True,True,False,False,False,0.026785714285714284,0.6360078277886497,0.1181690313111546
032190,다우데이타,-10.0,-2.5342118601115016,19230.0,164163.0,3156854490.0,3742508190.0,False,-,0,20649.575164437585,False,False,False,True,False,False,False,0.07142857142857142,0.38258317025440314,0.11810176125244617
036530,SNT홀딩스,-12.0,0.3012048192771122,49950.0,41511.0,2073474450.0,1643748730.0,False,-,0,51286.005131009515,False,False,True,True,False,False,False,0.0,0.7818003913894325,0.11727005870841486
213420,덕산네오룩스,-11.25,-0.8510638297872353,34950.0,272480.0,9523176000.0,12388702770.0,False,-,0,41068.156451082,False,False,True,True,False,False,False,0.026785714285714284,0.6281800391389433,0.11699486301369863
