date,Worst,Neutral,Recovery,HotVeryHot,total_universe,avg_sco,avg_3m,Other,Worst_pct,Neutral_pct,Recovery_pct,HotVeryHot_pct,Other_pct,cell_<0__<0%,cell_<0__0~15%,cell_<0__15~30%,cell_<0__30%+,cell_0~7__<0%,cell_0~7__0~15%,cell_0~7__15~30%,cell_0~7__30%+,cell_8~10__<0%,cell_8~10__0~15%,cell_8~10__15~30%,cell_8~10__30%+,cell_11+__<0%,cell_11+__0~15%,cell_11+__15~30%,cell_11+__30%+,QQQ_close,SPY_close,sco_strong,sco_mid,sco_weak,sco_neg,regime_raw_avg,regime_map_score,strong_zone_cnt,risk_zone_cnt,worst_zone_cnt,regime_state
2025-04-24,55,29,1,1,133,1.02,-2.27,47,41.35,21.8,0.75,0.75,35.34,,,,,,,,,,,,,,,,,465.1,,5.0,15.0,48.0,65.0,0.0,0.0,0.0,0.0,0.0,
2025-04-25,49,21,1,1,133,1.98,-1.84,61,36.84,15.79,0.75,0.75,45.86,,,,,,,,,,,,,,,,,470.28,,7.0,25.0,46.0,55.0,0.0,0.0,0.0,0.0,0.0,
2025-04-28,43,23,1,1,133,3.0,-1.09,65,32.33,17.29,0.75,0.75,48.87,,,,,,,,,,,,,,,,,470.13,,8.0,29.0,50.0,46.0,0.0,0.0,0.0,0.0,0.0,
2025-04-29,37,24,0,1,133,3.9,-0.55,71,27.82,18.05,0.0,0.75,53.38,,,,,,,,,,,,,,,,,473.24,,19.0,25.0,51.0,38.0,0.0,0.0,0.0,0.0,0.0,
2025-04-30,33,20,0,1,133,4.4,-1.05,79,24.81,15.04,0.0,0.75,59.4,,,,,,,,,,,,,,,,,473.18,,23.0,28.0,49.0,33.0,0.0,0.0,0.0,0.0,0.0,
2025-05-01,29,20,1,1,133,4.45,-1.7,82,21.8,15.04,0.75,0.75,61.65,,,,,,,,,,,,,,,,,479.36,,24.0,25.0,54.0,30.0,0.0,0.0,0.0,0.0,0.0,
2025-05-02,28,23,2,1,133,4.88,0.41,79,21.05,17.29,1.5,0.75,59.4,,,,,,,,,,,,,,,,,486.48,,26.0,22.0,57.0,28.0,0.0,0.0,0.0,0.0,0.0,
2025-05-05,13,24,1,1,133,5.18,0.83,94,9.77,18.05,0.75,0.75,70.68,,,,,,,,,,,,,,,,,483.59,,26.0,23.0,71.0,13.0,0.0,0.0,0.0,0.0,0.0,
2025-05-06,11,17,2,1,133,5.53,-0.11,102,8.27,12.78,1.5,0.75,76.69,,,,,,,,,,,,,,,,,479.09,,27.0,25.0,70.0,11.0,0.0,0.0,0.0,0.0,0.0,
2025-05-07,10,17,2,1,133,6.08,0.32,103,7.52,12.78,1.5,0.75,77.44,,,,,,,,,,,,,,,,,480.97,,35.0,19.0,69.0,10.0,0.0,0.0,0.0,0.0,0.0,
2025-05-08,8,17,1,1,133,6.16,0.32,106,6.02,12.78,0.75,0.75,79.7,,,,,,,,,,,,,,,,,485.94,,38.0,17.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
2025-05-09,9,16,1,2,133,6.07,1.05,105,6.77,12.03,0.75,1.5,78.95,,,,,,,,,,,,,,,,,485.62,,27.0,29.0,68.0,9.0,0.0,0.0,0.0,0.0,0.0,
2025-05-12,9,21,1,1,133,6.11,1.66,101,6.77,15.79,0.75,0.75,75.94,,,,,,,,,,,,,,,,,505.4,,25.0,27.0,72.0,9.0,0.0,0.0,0.0,0.0,0.0,
2025-05-13,8,24,3,1,133,6.14,2.59,97,6.02,18.05,2.26,0.75,72.93,,,,,,,,,,,,,,,,,513.11,,24.0,28.0,73.0,8.0,0.0,0.0,0.0,0.0,0.0,
2025-05-14,8,20,2,1,133,6.04,2.72,102,6.02,15.04,1.5,0.75,76.69,,,,,,,,,,,,,,,,,516.18,,25.0,32.0,67.0,9.0,0.0,0.0,0.0,0.0,0.0,
2025-05-15,9,19,2,0,133,6.2,1.83,103,6.77,14.29,1.5,0.0,77.44,,,,,,,,,,,,,,,,,516.75,,32.0,26.0,65.0,10.0,0.0,0.0,0.0,0.0,0.0,
2025-05-16,10,15,1,0,133,6.19,1.96,107,7.52,11.28,0.75,0.0,80.45,,,,,,,,,,,,,,,,,519.0,,36.0,25.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0,
2025-05-19,10,14,0,0,134,6.24,1.3,110,7.46,10.45,0.0,0.0,82.09,,,,,,,,,,,,,,,,,519.5,,34.0,28.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0,
2025-05-20,12,14,0,0,134,6.32,1.59,108,8.96,10.45,0.0,0.0,80.6,,,,,,,,,,,,,,,,,517.76,,38.0,23.0,56.0,17.0,0.0,0.0,0.0,0.0,0.0,
2025-05-21,13,12,0,1,134,6.0,0.79,108,9.7,8.96,0.0,0.75,80.6,,,,,,,,,,,,,,,,,510.57,,33.0,29.0,55.0,17.0,0.0,0.0,0.0,0.0,0.0,
2025-05-22,17,15,1,0,134,5.28,1.16,101,12.69,11.19,0.75,0.0,75.37,,,,,,,,,,,,,,,,,511.52,,28.0,28.0,58.0,20.0,0.0,0.0,0.0,0.0,0.0,
2025-05-23,25,18,1,1,134,4.54,1.49,89,18.66,13.43,0.75,0.75,66.42,,,,,,,,,,,,,,,,,506.79,,22.0,29.0,56.0,27.0,0.0,0.0,0.0,0.0,0.0,
2025-05-26,26,10,0,1,134,6.56,3.55,97,19.4,7.46,0.0,0.75,72.39,26.0,1.0,0.0,0.0,28.0,10.0,0.0,0.0,2.0,20.0,1.0,0.0,1.0,30.0,14.0,1.0,509.239990234375,579.1099853515625,,,,,0.0,0.0,0.0,0.0,0.0,
2025-05-27,33,27,0,1,134,3.88,3.25,73,24.63,20.15,0.0,0.75,54.48,,,,,,,,,,,,,,,,,518.71,,22.0,29.0,47.0,36.0,0.0,0.0,0.0,0.0,0.0,
2025-05-28,37,29,2,3,134,3.47,2.92,63,27.61,21.64,1.49,2.24,47.01,,,,,,,,,,,,,,,,,516.41,,14.0,28.0,54.0,38.0,0.0,0.0,0.0,0.0,0.0,
2025-05-29,31,39,6,3,134,3.84,4.98,55,23.13,29.1,4.48,2.24,41.04,,,,,,,,,,,,,,,,,517.43,,15.0,27.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,
2025-05-30,26,33,7,4,134,3.94,4.13,64,19.4,24.63,5.22,2.99,47.76,,,,,,,,,,,,,,,,,516.61,,17.0,20.0,66.0,31.0,0.0,0.0,0.0,0.0,0.0,
2025-06-02,23,43,8,4,134,4.03,5.22,56,17.16,32.09,5.97,2.99,41.79,,,,,,,,,,,,,,,,,520.69,,16.0,19.0,69.0,30.0,0.0,0.0,0.0,0.0,0.0,
2025-06-03,18,51,8,4,134,4.2,5.78,53,13.43,38.06,5.97,2.99,39.55,,,,,,,,,,,,,,,,,524.76,,15.0,21.0,73.0,25.0,0.0,0.0,0.0,0.0,0.0,
2025-06-04,16,55,7,6,134,4.4,6.0,50,11.94,41.04,5.22,4.48,37.31,,,,,,,,,,,,,,,,,526.22,,15.0,21.0,75.0,23.0,0.0,0.0,0.0,0.0,0.0,
2025-06-05,12,58,6,5,134,4.78,7.12,53,8.96,43.28,4.48,3.73,39.55,,,,,,,,,,,,,,,,,522.26,,17.0,18.0,79.0,20.0,0.0,0.0,0.0,0.0,0.0,
2025-06-06,12,55,8,5,134,5.23,7.23,54,8.96,41.04,5.97,3.73,40.3,,,,,,,,,,,,,,,,,527.37,,17.0,23.0,76.0,18.0,0.0,0.0,0.0,0.0,0.0,
2025-06-09,8,52,8,8,134,5.91,9.56,58,5.97,38.81,5.97,5.97,43.28,,,,,,,,,,,,,,,,,528.14,,18.0,26.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0,
2025-06-10,7,48,6,8,134,6.48,10.17,65,5.22,35.82,4.48,5.97,48.51,,,,,,,,,,,,,,,,,531.64,,24.0,32.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0,
2025-06-11,5,49,6,7,134,6.85,10.43,67,3.73,36.57,4.48,5.22,50.0,,,,,,,,,,,,,,,,,529.85,,26.0,30.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
2025-06-12,4,40,7,8,134,7.15,11.33,75,2.99,29.85,5.22,5.97,55.97,,,,,,,,,,,,,,,,,531.09,,32.0,32.0,64.0,6.0,0.0,0.0,0.0,0.0,0.0,
2025-06-13,6,44,6,6,134,6.93,8.99,72,4.48,32.84,4.48,4.48,53.73,,,,,,,,,,,,,,,,,524.42,,28.0,33.0,66.0,7.0,0.0,0.0,0.0,0.0,0.0,
2025-06-16,6,47,4,9,134,6.66,9.22,68,4.48,35.07,2.99,6.72,50.75,,,,,,,,,,,,,,,,,531.72,,26.0,33.0,66.0,9.0,0.0,0.0,0.0,0.0,0.0,
2025-06-17,5,50,5,8,134,5.81,8.95,66,3.73,37.31,3.73,5.97,49.25,,,,,,,,,,,,,,,,,526.53,,18.0,30.0,72.0,14.0,0.0,0.0,0.0,0.0,0.0,
2025-06-18,8,52,2,8,134,4.71,8.31,64,5.97,38.81,1.49,5.97,47.76,,,,,,,,,,,,,,,,,526.44,,17.0,22.0,73.0,22.0,0.0,0.0,0.0,0.0,0.0,
2025-06-19,13,33,4,9,134,6.6,7.97,75,9.7,24.63,2.99,6.72,55.97,13.0,8.0,0.0,0.0,7.0,33.0,4.0,0.0,3.0,21.0,1.0,2.0,3.0,25.0,7.0,7.0,528.989990234375,597.4400024414062,,,,,0.0,0.0,0.0,0.0,0.0,
2025-06-20,12,49,4,8,134,3.98,8.26,61,8.96,36.57,2.99,5.97,45.52,,,,,,,,,,,,,,,,,524.29,,13.0,22.0,65.0,34.0,0.0,0.0,0.0,0.0,0.0,
2025-06-23,11,48,5,7,134,3.44,9.19,63,8.21,35.82,3.73,5.22,47.01,,,,,,,,,,,,,,,,,529.68,,13.0,19.0,64.0,38.0,0.0,0.0,0.0,0.0,0.0,
2025-06-24,12,53,5,9,134,3.91,10.09,55,8.96,39.55,3.73,6.72,41.04,,,,,,,,,,,,,,,,,537.78,,12.0,21.0,67.0,34.0,0.0,0.0,0.0,0.0,0.0,
2025-06-25,12,41,4,9,134,4.41,9.94,68,8.96,30.6,2.99,6.72,50.75,,,,,,,,,,,,,,,,,539.16,,12.0,34.0,56.0,32.0,0.0,0.0,0.0,0.0,0.0,
2025-06-26,10,41,3,9,134,5.38,11.25,71,7.46,30.6,2.24,6.72,52.99,,,,,,,,,,,,,,,,,544.2,,18.0,36.0,57.0,23.0,0.0,0.0,0.0,0.0,0.0,
2025-06-27,10,42,3,8,134,6.07,11.55,71,7.46,31.34,2.24,5.97,52.99,,,,,,,,,,,,,,,,,546.06,,35.0,22.0,58.0,19.0,0.0,0.0,0.0,0.0,0.0,
2025-06-30,9,35,7,11,134,6.44,13.23,72,6.72,26.12,5.22,8.21,53.73,,,,,,,,,,,,,,,,,549.6,,34.0,28.0,56.0,16.0,0.0,0.0,0.0,0.0,0.0,
2025-07-01,4,33,7,8,134,6.79,13.93,82,2.99,24.63,5.22,5.97,61.19,,,,,,,,,,,,,,,,,544.97,,35.0,29.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0,
2025-07-02,3,31,10,6,134,6.94,14.59,84,2.24,23.13,7.46,4.48,62.69,,,,,,,,,,,,,,,,,548.76,,33.0,33.0,58.0,10.0,0.0,0.0,0.0,0.0,0.0,
2025-07-03,3,26,14,2,134,7.22,15.37,89,2.24,19.4,10.45,1.49,66.42,,,,,,,,,,,,,,,,,554.16,,35.0,30.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,
2025-07-04,2,10,5,31,134,11.51,24.97,86,1.49,7.46,3.73,23.13,64.18,2.0,2.0,1.0,0.0,1.0,10.0,5.0,6.0,0.0,4.0,5.0,4.0,0.0,13.0,54.0,27.0,556.219970703125,625.3400268554688,,,,,0.0,0.0,0.0,0.0,0.0,
2025-07-07,3,28,14,5,134,7.18,16.9,84,2.24,20.9,10.45,3.73,62.69,,,,,,,,,,,,,,,,,549.99,,27.0,38.0,64.0,5.0,0.0,0.0,0.0,0.0,0.0,
2025-07-08,2,16,23,13,134,7.29,23.12,80,1.49,11.94,17.16,9.7,59.7,,,,,,,,,,,,,,,,,550.3,,31.0,35.0,63.0,5.0,0.0,0.0,0.0,0.0,0.0,
2025-07-09,2,21,23,22,134,7.2,25.97,66,1.49,15.67,17.16,16.42,49.25,,,,,,,,,,,,,,,,,554.19,,27.0,39.0,62.0,6.0,0.0,0.0,0.0,0.0,0.0,
2025-07-10,2,15,20,27,134,7.21,30.7,70,1.49,11.19,14.93,20.15,52.24,,,,,,,,,,,,,,,,,553.4,,29.0,40.0,58.0,7.0,0.0,0.0,0.0,0.0,0.0,
2025-07-11,3,22,11,14,134,7.12,22.59,84,2.24,16.42,8.21,10.45,62.69,,,,,,,,,,,,,,,,,552.15,,16.0,55.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0,
2025-07-14,1,18,17,21,134,7.13,26.09,77,0.75,13.43,12.69,15.67,57.46,,,,,,,,,,,,,,,,,554.15,,19.0,53.0,55.0,7.0,0.0,0.0,0.0,0.0,0.0,
2025-07-15,3,23,16,12,134,6.54,21.89,80,2.24,17.16,11.94,8.96,59.7,,,,,,,,,,,,,,,,,554.66,,15.0,51.0,56.0,12.0,0.0,0.0,0.0,0.0,0.0,
2025-07-16,5,42,16,9,134,5.91,21.12,62,3.73,31.34,11.94,6.72,46.27,,,,,,,,,,,,,,,,,555.23,,17.0,25.0,77.0,15.0,0.0,0.0,0.0,0.0,0.0,
2025-07-17,5,37,22,12,134,5.48,21.47,58,3.73,27.61,16.42,8.96,43.28,,,,,,,,,,,,,,,,,559.72,,21.0,21.0,76.0,16.0,0.0,0.0,0.0,0.0,0.0,
2025-07-18,4,34,22,10,134,4.94,22.18,64,2.99,25.37,16.42,7.46,47.76,,,,,,,,,,,,,,,,,559.18,,21.0,14.0,79.0,20.0,0.0,0.0,0.0,0.0,0.0,
2025-07-21,5,36,20,10,134,5.13,22.57,63,3.73,26.87,14.93,7.46,47.01,,,,,,,,,,,,,,,,,562.08,,19.0,16.0,82.0,17.0,0.0,0.0,0.0,0.0,0.0,
2025-07-22,2,32,27,10,134,5.43,23.05,63,1.49,23.88,20.15,7.46,47.01,,,,,,,,,,,,,,,,,559.17,,21.0,13.0,85.0,15.0,0.0,0.0,0.0,0.0,0.0,
2025-07-23,2,37,19,9,134,5.82,21.92,67,1.49,27.61,14.18,6.72,50.0,,,,,,,,,,,,,,,,,561.72,,23.0,19.0,81.0,11.0,0.0,0.0,0.0,0.0,0.0,
2025-07-24,3,37,18,7,134,6.04,20.71,69,2.24,27.61,13.43,5.22,51.49,,,,,,,,,,,,,,,,,562.92,,22.0,23.0,78.0,11.0,0.0,0.0,0.0,0.0,0.0,
2025-07-25,4,28,12,8,134,6.26,19.48,82,2.99,20.9,8.96,5.97,61.19,,,,,,,,,,,,,,,,,564.27,,20.0,40.0,59.0,15.0,0.0,0.0,0.0,0.0,0.0,
2025-07-28,4,38,14,8,134,6.06,18.16,70,2.99,28.36,10.45,5.97,52.24,,,,,,,,,,,,,,,,,566.04,,17.0,36.0,67.0,14.0,0.0,0.0,0.0,0.0,0.0,
2025-07-29,4,44,13,8,134,5.78,17.79,65,2.99,32.84,9.7,5.97,48.51,,,,,,,,,,,,,,,,,565.16,,13.0,35.0,73.0,13.0,0.0,0.0,0.0,0.0,0.0,
2025-07-30,5,51,13,8,134,5.24,16.4,57,3.73,38.06,9.7,5.97,42.54,,,,,,,,,,,,,,,,,565.92,,9.0,29.0,81.0,15.0,0.0,0.0,0.0,0.0,0.0,
2025-07-31,7,48,14,7,134,3.98,16.05,58,5.22,35.82,10.45,5.22,43.28,,,,,,,,,,,,,,,,,562.92,,6.0,28.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,
2025-08-01,7,55,19,5,134,2.54,13.82,48,5.22,41.04,14.18,3.73,35.82,,,,,,,,,,,,,,,,,551.83,,3.0,13.0,85.0,33.0,0.0,0.0,0.0,0.0,0.0,
2025-08-04,10,38,24,3,134,1.5,13.86,59,7.46,28.36,17.91,2.24,44.03,,,,,,,,,,,,,,,,,562.01,,3.0,8.0,74.0,49.0,0.0,0.0,0.0,0.0,0.0,
2025-08-05,9,32,19,3,134,0.95,14.3,71,6.72,23.88,14.18,2.24,52.99,,,,,,,,,,,,,,,,,558.2,,3.0,8.0,63.0,60.0,0.0,0.0,0.0,0.0,0.0,
2025-08-06,9,33,17,2,134,1.05,14.87,73,6.72,24.63,12.69,1.49,54.48,,,,,,,,,,,,,,,,,565.22,,6.0,4.0,65.0,59.0,0.0,0.0,0.0,0.0,0.0,
2025-08-07,7,38,20,4,134,1.84,14.95,65,5.22,28.36,14.93,2.99,48.51,,,,,,,,,,,,,,,,,567.13,,7.0,6.0,69.0,52.0,0.0,0.0,0.0,0.0,0.0,
2025-08-08,5,36,20,3,134,2.38,14.64,70,3.73,26.87,14.93,2.24,52.24,,,,,,,,,,,,,,,,,572.42,,3.0,16.0,68.0,47.0,0.0,0.0,0.0,0.0,0.0,
2025-08-11,7,38,18,3,134,2.86,13.85,68,5.22,28.36,13.43,2.24,50.75,,,,,,,,,,,,,,,,,570.73,,6.0,19.0,67.0,42.0,0.0,0.0,0.0,0.0,0.0,
2025-08-12,8,38,18,3,134,3.47,12.96,67,5.97,28.36,13.43,2.24,50.0,,,,,,,,,,,,,,,,,577.9,,13.0,15.0,68.0,38.0,0.0,0.0,0.0,0.0,0.0,
2025-08-13,7,49,17,2,134,4.31,12.67,59,5.22,36.57,12.69,1.49,44.03,,,,,,,,,,,,,,,,,578.19,,15.0,16.0,76.0,27.0,0.0,0.0,0.0,0.0,0.0,
2025-08-14,4,43,13,1,134,4.84,12.58,73,2.99,32.09,9.7,0.75,54.48,,,,,,,,,,,,,,,,,577.74,,11.0,31.0,66.0,26.0,0.0,0.0,0.0,0.0,0.0,
2025-08-15,4,38,13,2,134,5.5,12.37,77,2.99,28.36,9.7,1.49,57.46,,,,,,,,,,,,,,,,,575.2,,16.0,35.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,
2025-08-18,8,41,8,3,134,5.69,11.57,74,5.97,30.6,5.97,2.24,55.22,,,,,,,,,,,,,,,,,574.97,,31.0,24.0,56.0,23.0,0.0,0.0,0.0,0.0,0.0,
2025-08-19,7,40,13,2,134,5.44,10.92,72,5.22,29.85,9.7,1.49,53.73,,,,,,,,,,,,,,,,,567.17,,18.0,33.0,57.0,26.0,0.0,0.0,0.0,0.0,0.0,
2025-08-20,4,45,9,2,134,4.97,10.48,74,2.99,33.58,6.72,1.49,55.22,,,,,,,,,,,,,,,,,563.81,,14.0,33.0,61.0,26.0,0.0,0.0,0.0,0.0,0.0,
2025-08-21,4,44,7,2,134,4.48,11.12,77,2.99,32.84,5.22,1.49,57.46,,,,,,,,,,,,,,,,,561.2,,9.0,36.0,56.0,33.0,0.0,0.0,0.0,0.0,0.0,
2025-08-22,2,39,10,3,134,4.44,13.27,80,1.49,29.1,7.46,2.24,59.7,,,,,,,,,,,,,,,,,569.85,,12.0,34.0,54.0,34.0,0.0,0.0,0.0,0.0,0.0,
2025-08-25,2,31,6,2,134,4.73,13.0,93,1.49,23.13,4.48,1.49,69.4,,,,,,,,,,,,,,,,,568.21,,7.0,46.0,43.0,38.0,0.0,0.0,0.0,0.0,0.0,
2025-08-26,2,28,10,2,134,5.28,11.67,92,1.49,20.9,7.46,1.49,68.66,,,,,,,,,,,,,,,,,570.49,,9.0,51.0,46.0,28.0,0.0,0.0,0.0,0.0,0.0,
2025-08-27,2,34,13,1,134,5.68,12.18,84,1.49,25.37,9.7,0.75,62.69,,,,,,,,,,,,,,,,,571.37,,21.0,38.0,55.0,20.0,0.0,0.0,0.0,0.0,0.0,
2025-08-28,3,39,12,1,134,5.76,12.04,79,2.24,29.1,8.96,0.75,58.96,,,,,,,,,,,,,,,,,574.95,,23.0,36.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,
2025-08-29,5,43,14,2,134,5.43,11.34,70,3.73,32.09,10.45,1.49,52.24,,,,,,,,,,,,,,,,,568.29,,16.0,35.0,65.0,18.0,0.0,0.0,0.0,0.0,0.0,
2025-09-01,8,35,8,3,134,7.89,9.23,80,5.97,26.12,5.97,2.24,59.7,8.0,7.0,3.0,0.0,3.0,35.0,8.0,0.0,0.0,14.0,0.0,1.0,0.0,48.0,5.0,2.0,570.4000244140625,645.0499877929688,,,,,0.0,0.0,0.0,0.0,0.0,
2025-09-02,7,50,8,3,134,4.76,10.42,66,5.22,37.31,5.97,2.24,49.25,,,,,,,,,,,,,,,,,563.53,,10.0,32.0,63.0,29.0,0.0,0.0,0.0,0.0,0.0,
2025-09-03,8,55,9,2,134,4.47,9.68,60,5.97,41.04,6.72,1.49,44.78,,,,,,,,,,,,,,,,,567.96,,7.0,31.0,70.0,26.0,0.0,0.0,0.0,0.0,0.0,
2025-09-04,8,59,7,0,134,4.13,9.47,60,5.97,44.03,5.22,0.0,44.78,,,,,,,,,,,,,,,,,573.1,,7.0,27.0,72.0,28.0,0.0,0.0,0.0,0.0,0.0,
2025-09-05,11,60,11,2,134,4.31,9.88,50,8.21,44.78,8.21,1.49,37.31,,,,,,,,,,,,,,,,,573.93,,8.0,25.0,77.0,24.0,0.0,0.0,0.0,0.0,0.0,
2025-09-08,11,61,11,1,134,4.8,9.43,50,8.21,45.52,8.21,0.75,37.31,,,,,,,,,,,,,,,,,576.73,,9.0,27.0,78.0,20.0,0.0,0.0,0.0,0.0,0.0,
2025-09-09,10,59,8,1,134,5.52,8.88,56,7.46,44.03,5.97,0.75,41.79,,,,,,,,,,,,,,,,,578.36,,17.0,26.0,74.0,17.0,0.0,0.0,0.0,0.0,0.0,
2025-09-10,9,43,7,0,134,6.24,9.05,75,6.72,32.09,5.22,0.0,55.97,,,,,,,,,,,,,,,,,578.55,,22.0,42.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0,
2025-09-11,5,38,10,1,134,7.01,10.32,80,3.73,28.36,7.46,0.75,59.7,,,,,,,,,,,,,,,,,581.92,,35.0,35.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0,
2025-09-12,5,25,7,1,134,7.67,10.04,96,3.73,18.66,5.22,0.75,71.64,,,,,,,,,,,,,,,,,584.49,,50.0,34.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,
2025-09-15,3,24,6,1,134,8.07,11.59,100,2.24,17.91,4.48,0.75,74.63,,,,,,,,,,,,,,,,,589.49,,57.0,32.0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,
2025-09-16,5,24,4,1,134,8.43,10.83,100,3.73,17.91,2.99,0.75,74.63,,,,,,,,,,,,,,,,,588.99,,71.0,23.0,33.0,7.0,0.0,0.0,0.0,0.0,0.0,
2025-09-17,3,22,4,1,134,8.5,11.43,104,2.24,16.42,2.99,0.75,77.61,,,,,,,,,,,,,,,,,587.82,,72.0,22.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,
2025-09-18,3,19,4,2,134,8.45,11.78,106,2.24,14.18,2.99,1.49,79.1,,,,,,,,,,,,,,,,,593.12,,62.0,34.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,
2025-09-19,2,21,5,1,134,8.29,12.25,105,1.49,15.67,3.73,0.75,78.36,,,,,,,,,,,,,,,,,597.13,,57.0,36.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,
2025-09-22,3,21,6,1,134,7.9,11.47,103,2.24,15.67,4.48,0.75,76.87,,,,,,,,,,,,,,,,,600.67,,49.0,39.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,
2025-09-23,4,24,5,1,134,7.58,10.06,100,2.99,17.91,3.73,0.75,74.63,,,,,,,,,,,,,,,,,596.68,,47.0,40.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0,
2025-09-24,3,24,6,1,134,7.21,10.11,100,2.24,17.91,4.48,0.75,74.63,,,,,,,,,,,,,,,,,594.58,,42.0,41.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0,
2025-09-25,8,32,5,2,134,6.35,8.81,87,5.97,23.88,3.73,1.49,64.93,,,,,,,,,,,,,,,,,592.02,,19.0,53.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,
2025-09-26,8,41,2,2,134,5.65,8.65,81,5.97,30.6,1.49,1.49,60.45,,,,,,,,,,,,,,,,,594.45,,16.0,45.0,48.0,25.0,0.0,0.0,0.0,0.0,0.0,
2025-09-29,8,56,3,2,134,5.01,8.97,65,5.97,41.79,2.24,1.49,48.51,,,,,,,,,,,,,,,,,597.21,,13.0,31.0,65.0,25.0,0.0,0.0,0.0,0.0,0.0,
2025-09-30,9,55,4,3,134,4.75,9.51,63,6.72,41.04,2.99,2.24,47.01,,,,,,,,,,,,,,,,,598.84,,12.0,32.0,64.0,26.0,0.0,0.0,0.0,0.0,0.0,
2025-10-01,9,63,5,3,134,5.19,9.3,54,6.72,47.01,3.73,2.24,40.3,,,,,,,,,,,,,,,,,601.72,,16.0,26.0,74.0,18.0,0.0,0.0,0.0,0.0,0.0,
2025-10-02,8,59,8,3,134,5.82,10.07,56,5.97,44.03,5.97,2.24,41.79,,,,,,,,,,,,,,,,,604.19,,20.0,27.0,71.0,16.0,0.0,0.0,0.0,0.0,0.0,
2025-10-03,6,45,9,4,134,6.37,11.23,70,4.48,33.58,6.72,2.99,52.24,,,,,,,,,,,,,,,,,601.65,,37.0,25.0,59.0,13.0,0.0,0.0,0.0,0.0,0.0,
2025-10-06,6,41,10,4,134,6.69,11.29,73,4.48,30.6,7.46,2.99,54.48,,,,,,,,,,,,,,,,,606.16,,41.0,23.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0,
2025-10-07,7,39,9,5,134,6.7,10.23,74,5.22,29.1,6.72,3.73,55.22,,,,,,,,,,,,,,,,,602.97,,36.0,31.0,52.0,15.0,0.0,0.0,0.0,0.0,0.0,
2025-10-08,8,38,9,5,134,6.66,10.4,74,5.97,28.36,6.72,3.73,55.22,,,,,,,,,,,,,,,,,609.88,,36.0,33.0,51.0,14.0,0.0,0.0,0.0,0.0,0.0,
2025-10-09,9,41,7,4,134,6.28,10.15,73,6.72,30.6,5.22,2.99,54.48,,,,,,,,,,,,,,,,,609.15,,25.0,40.0,53.0,16.0,0.0,0.0,0.0,0.0,0.0,
2025-10-10,14,58,6,8,134,5.06,8.12,48,10.45,43.28,4.48,5.97,35.82,,,,,,,,,,,,,,,,,588.0,,6.0,37.0,72.0,19.0,0.0,0.0,0.0,0.0,0.0,
2025-10-13,12,58,8,8,134,4.22,9.68,48,8.96,43.28,5.97,5.97,35.82,,,,,,,,,,,,,,,,,600.48,,7.0,29.0,72.0,26.0,0.0,0.0,0.0,0.0,0.0,
2025-10-14,12,51,13,6,134,3.29,8.83,52,8.96,38.06,9.7,4.48,38.81,,,,,,,,,,,,,,,,,596.48,,8.0,18.0,72.0,36.0,0.0,0.0,0.0,0.0,0.0,
2025-10-15,16,38,13,6,134,2.72,9.21,61,11.94,28.36,9.7,4.48,45.52,,,,,,,,,,,,,,,,,600.69,,16.0,10.0,56.0,52.0,0.0,0.0,0.0,0.0,0.0,
2025-10-16,16,41,11,7,134,3.06,9.11,59,11.94,30.6,8.21,5.22,44.03,,,,,,,,,,,,,,,,,598.46,,17.0,11.0,59.0,47.0,0.0,0.0,0.0,0.0,0.0,
2025-10-17,13,42,9,4,134,3.25,8.42,66,9.7,31.34,6.72,2.99,49.25,,,,,,,,,,,,,,,,,602.39,,15.0,12.0,62.0,45.0,0.0,0.0,0.0,0.0,0.0,
2025-10-20,11,52,8,3,134,3.74,9.17,60,8.21,38.81,5.97,2.24,44.78,,,,,,,,,,,,,,,,,609.98,,15.0,15.0,67.0,37.0,0.0,0.0,0.0,0.0,0.0,
