date,ticker,industry,rank,close,sco,trend,위치,mtype,raw_mult,base_w,alloc_pct,k_mult,us_mult,kospi_trend,nasdaq_trend
2025-04-07,BND,BND,2,70.13536071777344,12.25,-,4,FIXED,1.0,0.3,0.3,0.0,0.0,RED,RED
2025-04-07,AGG,AGG,3,94.41915130615234,12.25,-,4,FIXED,1.0,0.25,0.25,0.0,0.0,RED,RED
2025-04-08,IEF,IEF,1,91.37947845458984,13.0,-,3,FIXED,1.0,1.0,1.0,0.0,0.0,RED,RED
2025-04-14,GLD,GLD,1,296.2300109863281,13.75,-,1,FIXED,1.0,1.0,1.0,0.0,0.4,RED,-
2025-04-15,GLD,GLD,1,297.7799987792969,15.0,LIME,1,FIXED,1.0,0.55,0.55,0.0,0.4,RED,-
2025-04-15,411060,금현물,2,20855.0,11.0,-,1,FIXED,1.0,0.45,0.45,0.0,0.4,RED,-
2025-04-16,GLD,GLD,1,307.4700012207031,15.5,LIME,1,FIXED,1.0,0.45,0.45,0.0,0.4,RED,-
2025-04-16,411060,금현물,2,21395.0,12.0,LIME,1,FIXED,1.0,0.3,0.3,0.0,0.4,RED,-
2025-04-16,228790,화장품,3,2960.0,12.0,LIME,1,KOSPI,0.2,0.25,0.05,0.0,0.4,RED,-
2025-04-17,GLD,GLD,1,306.1199951171875,16.0,LIME,1,FIXED,1.0,0.35,0.35,0.0,0.0,RED,RED
2025-04-17,228790,화장품,2,3060.0,13.5,LIME,1,KOSPI,0.2,0.3,0.06,0.0,0.0,RED,RED
2025-04-17,411060,금현물,3,21440.0,12.5,LIME,1,FIXED,1.0,0.25,0.25,0.0,0.0,RED,RED
2025-04-17,449450,방산주,4,35798.0,11.0,LIME,1,KOSPI,0.2,0.1,0.02,0.0,0.0,RED,RED
2025-04-18,411060,금현물,1,21450.0,14.0,LIME,1,FIXED,1.0,0.35,0.35,0.4,0.0,-,RED
2025-04-18,228790,화장품,2,3045.0,14.25,LIME,1,KOSPI,0.55,0.3,0.165,0.4,0.0,-,RED
2025-04-18,449450,방산주,3,35903.0,12.5,LIME,1,KOSPI,0.4,0.25,0.1,0.4,0.0,-,RED
2025-04-18,117700,건설주,4,3151.0,11.0,LIME,1,KOSPI,0.4,0.1,0.04,0.4,0.0,-,RED
2025-04-21,GLD,GLD,1,315.5899963378906,16.0,LIME,1,FIXED,1.0,0.33,0.33,0.4,0.4,-,-
2025-04-21,411060,금현물,2,21860.0,15.0,LIME,1,FIXED,1.0,0.27,0.27,0.4,0.4,-,-
2025-04-21,228790,화장품,3,3040.0,15.0,LIME,1,KOSPI,0.6,0.2,0.12,0.4,0.4,-,-
2025-04-21,449450,방산주,4,35774.0,14.0,LIME,1,KOSPI,0.55,0.1,0.055,0.4,0.4,-,-
2025-04-21,117700,건설주,5,3132.0,12.25,LIME,1,KOSPI,0.4,0.1,0.04,0.4,0.4,-,-
2025-04-22,GLD,GLD,1,311.1099853515625,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.4,-,-
2025-04-22,449450,방산주,2,36596.0,15.25,LIME,1,KOSPI,0.6,0.25,0.15,0.4,0.4,-,-
2025-04-22,411060,금현물,3,22510.0,15.0,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.4,-,-
2025-04-22,228790,화장품,4,3020.0,14.25,LIME,2,KOSPI,0.5,0.1,0.05,0.4,0.4,-,-
2025-04-22,EWP,EWP,5,39.1469955444336,13.75,LIME,1,NASDAQ,0.5,0.1,0.05,0.4,0.4,-,-
2025-04-22,117700,건설주,6,3112.0,11.5,LIME,2,KOSPI,0.4,0.08,0.032,0.4,0.4,-,-
2025-04-23,449450,방산주,1,36043.0,15.5,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.4,-,-
2025-04-23,GLD,GLD,2,303.6499938964844,15.0,LIME,2,FIXED,1.0,0.25,0.25,0.4,0.4,-,-
2025-04-23,EWP,EWP,3,39.03971099853516,14.75,LIME,1,NASDAQ,0.55,0.16,0.088,0.4,0.4,-,-
2025-04-23,EWW,EWW,4,54.46259689331055,14.75,GREEN,1,NASDAQ,0.55,0.1,0.055,0.4,0.4,-,-
2025-04-23,411060,금현물,5,21390.0,13.5,LIME,2,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2025-04-23,228790,화장품,6,3000.0,13.5,LIME,2,KOSPI,0.45,0.08,0.036,0.4,0.4,-,-
2025-04-24,449450,방산주,1,36222.0,15.75,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.4,-,-
2025-04-24,EWP,EWP,2,39.38105392456055,15.5,LIME,1,NASDAQ,0.6,0.25,0.15,0.4,0.4,-,-
2025-04-24,EWW,EWW,3,55.26252746582031,15.5,GREEN,1,NASDAQ,0.6,0.16,0.096,0.4,0.4,-,-
2025-04-24,GREK,GREK,4,48.19255447387695,14.0,LIME,1,NASDAQ,0.55,0.1,0.055,0.4,0.4,-,-
2025-04-24,GLD,GLD,5,308.07000732421875,13.75,LIME,2,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2025-04-24,411060,금현물,6,21695.0,12.5,LIME,2,FIXED,1.0,0.08,0.08,0.4,0.4,-,-
2025-04-25,449450,방산주,1,37349.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.4,-,-
2025-04-25,EWP,EWP,2,39.84918212890625,16.0,LIME,1,NASDAQ,0.6,0.25,0.15,0.4,0.4,-,-
2025-04-25,EWW,EWW,3,55.84078979492188,16.0,GREEN,1,NASDAQ,0.6,0.16,0.096,0.4,0.4,-,-
2025-04-25,GREK,GREK,4,47.77768707275391,15.5,LIME,1,NASDAQ,0.6,0.1,0.06,0.4,0.4,-,-
2025-04-25,139230,조선주,5,7443.0,13.25,LIME,1,KOSPI,0.5,0.1,0.05,0.4,0.4,-,-
2025-04-25,GLD,GLD,6,304.7300109863281,11.5,LIME,3,FIXED,1.0,0.08,0.08,0.4,0.4,-,-
2025-04-28,449450,방산주,1,37285.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-04-28,EWP,EWP,2,40.288047790527344,16.0,LIME,1,NASDAQ,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-04-28,GREK,GREK,3,47.96099853515625,16.0,LIME,1,NASDAQ,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-04-28,EWW,EWW,4,56.01426696777344,16.0,GREEN,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-04-28,117700,건설주,5,3265.0,14.75,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-04-28,139230,조선주,6,7548.0,13.5,LIME,1,KOSPI,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-04-29,EWP,EWP,1,40.10274887084961,16.0,LIME,1,NASDAQ,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-04-29,GREK,GREK,2,48.23114776611328,16.0,LIME,1,NASDAQ,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-04-29,117700,건설주,3,3275.0,15.5,LIME,1,KOSPI,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-04-29,228790,화장품,4,3175.0,15.25,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-04-29,EWI,EWI,5,43.328861236572266,15.25,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-04-29,EWW,EWW,6,54.375858306884766,15.0,GREEN,2,NASDAQ,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-04-30,228790,화장품,1,3130.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-04-30,117700,건설주,2,3290.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-04-30,EWG,EWG,3,38.84404373168945,15.5,LIME,1,NASDAQ,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-04-30,EWP,EWP,4,39.595611572265625,15.0,LIME,2,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-04-30,139230,조선주,5,7498.0,15.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-04-30,GREK,GREK,6,47.77768707275391,15.0,LIME,2,NASDAQ,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-01,EWG,EWG,1,38.81453323364258,15.0,LIME,2,NASDAQ,0.8,0.33,0.264,0.4,0.8,-,GREEN
2025-05-01,EWI,EWI,2,42.93116760253906,14.0,LIME,2,NASDAQ,0.8,0.27,0.216,0.4,0.8,-,GREEN
2025-05-01,EWP,EWP,3,39.46883010864258,13.75,LIME,2,NASDAQ,0.8,0.2,0.16,0.4,0.8,-,GREEN
2025-05-01,EZA,EZA,4,46.16547775268555,14.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.4,0.8,-,GREEN
2025-05-01,GREK,GREK,5,47.565425872802734,13.5,LIME,2,NASDAQ,0.8,0.1,0.08,0.4,0.8,-,GREEN
2025-05-02,228790,화장품,1,3175.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-02,117700,건설주,2,3260.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-02,139230,조선주,3,7548.0,15.5,LIME,1,KOSPI,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-02,102970,증권주,4,8870.0,15.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-02,EWG,EWG,5,39.680137634277344,15.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-02,EWI,EWI,6,43.63925552368164,14.5,LIME,1,NASDAQ,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-05,EWG,EWG,1,40.05392456054688,15.0,LIME,1,NASDAQ,0.8,0.33,0.264,0.4,0.8,-,GREEN
2025-05-05,EZA,EZA,2,47.261756896972656,15.0,LIME,1,NASDAQ,0.8,0.27,0.216,0.4,0.8,-,GREEN
2025-05-05,EWI,EWI,3,43.71685409545898,14.5,LIME,1,NASDAQ,0.8,0.2,0.16,0.4,0.8,-,GREEN
2025-05-05,EWS,EWS,4,24.001039505004883,14.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.4,0.8,-,GREEN
2025-05-05,GREK,GREK,5,48.665313720703125,13.5,LIME,1,NASDAQ,0.8,0.1,0.08,0.4,0.8,-,GREEN
2025-05-06,EZA,EZA,1,47.51474380493164,15.5,LIME,1,NASDAQ,0.8,0.33,0.264,0.4,0.8,-,GREEN
2025-05-06,EWG,EWG,2,40.00473785400391,15.0,LIME,1,NASDAQ,0.8,0.27,0.216,0.4,0.8,-,GREEN
2025-05-06,EWI,EWI,3,43.86235046386719,15.0,LIME,1,NASDAQ,0.8,0.2,0.16,0.4,0.8,-,GREEN
2025-05-06,GREK,GREK,4,48.3662223815918,14.5,LIME,1,NASDAQ,0.8,0.1,0.08,0.4,0.8,-,GREEN
2025-05-06,EWS,EWS,5,23.991455078125,14.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.4,0.8,-,GREEN
2025-05-07,GREK,GREK,1,48.5977783203125,16.0,LIME,1,NASDAQ,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-07,139230,조선주,2,7677.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-07,228790,화장품,3,3165.0,16.0,LIME,1,KOSPI,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-07,EWG,EWG,4,39.77850341796875,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-07,EWI,EWI,5,43.63925552368164,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-07,EZA,EZA,6,47.06499099731445,16.0,LIME,1,NASDAQ,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-08,228790,화장품,1,3405.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-08,139230,조선주,2,7787.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-08,102970,증권주,3,9015.0,16.0,LIME,1,KOSPI,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-08,475050,K팝,4,10975.0,16.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-08,EWI,EWI,5,43.998146057128906,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-08,GREK,GREK,6,48.49164581298828,14.75,LIME,2,NASDAQ,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-09,228790,화장품,1,3440.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-09,139230,조선주,2,7812.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-09,475050,K팝,3,11300.0,16.0,LIME,1,KOSPI,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-09,102970,증권주,4,9020.0,16.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-09,EWI,EWI,5,44.43463516235352,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-09,GREK,GREK,6,49.25385284423828,14.75,LIME,1,NASDAQ,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-12,228790,화장품,1,3375.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-12,102970,증권주,2,9360.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-12,EWI,EWI,3,44.28913879394531,16.0,LIME,1,NASDAQ,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-12,147970,티모멘,4,34945.0,15.5,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-12,139230,조선주,5,7618.0,15.0,LIME,2,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-12,GREK,GREK,6,49.78450012207031,14.75,LIME,1,NASDAQ,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-13,228790,화장품,1,3400.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-13,102970,증권주,2,9565.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-13,EWI,EWI,3,44.61893081665039,16.0,LIME,1,NASDAQ,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-13,147970,티모멘,4,35289.0,16.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-13,ITA,ITA,5,166.05311584472656,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-13,GREK,GREK,6,50.23796463012695,14.75,LIME,1,NASDAQ,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-14,228790,화장품,1,3480.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-14,102970,증권주,2,9525.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-14,GREK,GREK,3,50.3826904296875,16.0,LIME,1,NASDAQ,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-14,EPHE,EPHE,4,27.4591007232666,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-14,EWI,EWI,5,44.87112045288086,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-14,147970,티모멘,6,35688.0,16.0,LIME,1,KOSPI,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-15,228790,화장품,1,3430.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-15,102970,증권주,2,9540.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-15,GREK,GREK,3,50.31515121459961,16.0,LIME,1,NASDAQ,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-15,147970,티모멘,4,35708.0,16.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-15,EWI,EWI,5,45.13301849365234,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-15,EPHE,EPHE,6,27.076772689819336,15.0,LIME,2,NASDAQ,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-16,102970,증권주,1,9640.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-16,GREK,GREK,2,50.65283584594727,16.0,LIME,1,NASDAQ,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-16,EWI,EWI,3,45.44341278076172,16.0,LIME,1,NASDAQ,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-16,377990,신재생,4,10650.0,15.75,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-16,147970,티모멘,5,35858.0,16.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-16,228790,화장품,6,3420.0,14.5,LIME,2,KOSPI,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-19,GREK,GREK,1,51.038761138916016,16.0,LIME,1,NASDAQ,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-19,EWP,EWP,2,41.6436653137207,16.0,LIME,1,NASDAQ,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-19,139230,조선주,3,7992.0,16.0,LIME,1,KOSPI,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-19,EWI,EWI,4,45.87990188598633,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-19,377990,신재생,5,10615.0,16.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-19,102970,증권주,6,9465.0,15.0,LIME,2,KOSPI,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-20,GREK,GREK,1,51.993927001953125,16.0,LIME,1,NASDAQ,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-20,EWP,EWP,2,42.42387390136719,16.0,LIME,1,NASDAQ,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-20,EWI,EWI,3,46.4036865234375,16.0,LIME,1,NASDAQ,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-20,EWW,EWW,4,58.336952209472656,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-20,ITA,ITA,5,172.48875427246094,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-20,139230,조선주,6,8117.0,16.0,LIME,1,KOSPI,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-21,GREK,GREK,1,52.23513412475586,16.0,LIME,1,NASDAQ,0.8,0.31,0.248,0.8,0.8,GREEN,GREEN
2025-05-21,EWP,EWP,2,42.092281341552734,16.0,LIME,1,NASDAQ,0.8,0.25,0.2,0.8,0.8,GREEN,GREEN
2025-05-21,EWI,EWI,3,46.21939468383789,16.0,LIME,1,NASDAQ,0.8,0.16,0.128,0.8,0.8,GREEN,GREEN
2025-05-21,EWW,EWW,4,58.134559631347656,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-21,139230,조선주,5,8376.0,16.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.8,GREEN,GREEN
2025-05-21,ITA,ITA,6,169.88265991210938,15.0,LIME,2,NASDAQ,0.8,0.08,0.064,0.8,0.8,GREEN,GREEN
2025-05-22,GREK,GREK,1,51.98427963256836,16.0,LIME,1,NASDAQ,0.8,0.31,0.248,0.4,0.8,-,GREEN
2025-05-22,139230,조선주,2,8416.0,16.0,LIME,1,KOSPI,0.6,0.25,0.15,0.4,0.8,-,GREEN
2025-05-22,EWP,EWP,3,42.28733444213867,16.0,LIME,1,NASDAQ,0.8,0.16,0.128,0.4,0.8,-,GREEN
2025-05-22,434730,원자력,4,25325.0,16.0,LIME,1,KOSPI,0.6,0.1,0.06,0.4,0.8,-,GREEN
2025-05-22,EWI,EWI,5,46.11269378662109,16.0,LIME,1,NASDAQ,0.8,0.1,0.08,0.4,0.8,-,GREEN
2025-05-22,EWW,EWW,6,57.66231536865234,14.75,LIME,2,NASDAQ,0.8,0.08,0.064,0.4,0.8,-,GREEN
2025-05-23,102970,증권주,1,9940.0,16.0,-,1,KOSPI,0.6,0.31,0.186,0.4,0.8,-,GREEN
2025-05-23,228790,화장품,2,3565.0,16.0,LIME,1,KOSPI,0.6,0.25,0.15,0.4,0.8,-,GREEN
2025-05-23,139230,조선주,3,8376.0,16.0,LIME,1,KOSPI,0.6,0.16,0.096,0.4,0.8,-,GREEN
2025-05-23,434730,원자력,4,26490.0,16.0,LIME,1,KOSPI,0.6,0.1,0.06,0.4,0.8,-,GREEN
2025-05-23,475050,K팝,5,11990.0,16.0,LIME,1,KOSPI,0.6,0.1,0.06,0.4,0.8,-,GREEN
2025-05-23,EWP,EWP,6,42.23857116699219,15.75,LIME,1,NASDAQ,0.8,0.08,0.064,0.4,0.8,-,GREEN
2025-05-26,228790,화장품,1,3550.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.8,-,GREEN
2025-05-26,139230,조선주,2,8631.0,16.0,LIME,1,KOSPI,0.6,0.25,0.15,0.4,0.8,-,GREEN
2025-05-26,102970,증권주,3,9970.0,16.0,-,1,KOSPI,0.6,0.16,0.096,0.4,0.8,-,GREEN
2025-05-26,434730,원자력,4,27000.0,16.0,LIME,1,KOSPI,0.6,0.1,0.06,0.4,0.8,-,GREEN
2025-05-26,117700,건설주,5,3715.0,16.0,LIME,1,KOSPI,0.6,0.1,0.06,0.4,0.8,-,GREEN
2025-05-26,475050,K팝,6,12100.0,16.0,LIME,1,KOSPI,0.6,0.08,0.048,0.4,0.8,-,GREEN
2025-05-27,228790,화장품,1,3595.0,16.0,LIME,1,KOSPI,0.6,0.31,0.186,0.4,0.8,-,GREEN
2025-05-27,434730,원자력,2,27435.0,16.0,LIME,1,KOSPI,0.6,0.25,0.15,0.4,0.8,-,GREEN
2025-05-27,102970,증권주,3,9930.0,16.0,-,1,KOSPI,0.6,0.16,0.096,0.4,0.8,-,GREEN
2025-05-27,139230,조선주,4,8816.0,16.0,LIME,1,KOSPI,0.6,0.1,0.06,0.4,0.8,-,GREEN
2025-05-27,117700,건설주,5,3810.0,16.0,LIME,1,KOSPI,0.6,0.1,0.06,0.4,0.8,-,GREEN
2025-05-27,475050,K팝,6,11950.0,16.0,LIME,1,KOSPI,0.6,0.08,0.048,0.4,0.8,-,GREEN
2025-05-28,228790,화장품,1,3585.0,16.0,-,1,KOSPI,0.6,0.31,0.186,0.4,0.8,-,GREEN
2025-05-28,102970,증권주,2,9965.0,16.0,-,1,KOSPI,0.6,0.25,0.15,0.4,0.8,-,GREEN
2025-05-28,139230,조선주,3,8566.0,16.0,-,1,KOSPI,0.6,0.16,0.096,0.4,0.8,-,GREEN
2025-05-28,117700,건설주,4,3780.0,16.0,LIME,1,KOSPI,0.6,0.1,0.06,0.4,0.8,-,GREEN
2025-05-28,EZA,EZA,5,48.75157165527344,16.0,-,1,NASDAQ,0.8,0.1,0.08,0.4,0.8,-,GREEN
2025-05-28,434730,원자력,6,26460.0,15.0,LIME,2,KOSPI,0.55,0.08,0.044,0.4,0.8,-,GREEN
2025-05-29,102970,증권주,1,11080.0,16.0,LIME,1,KOSPI,0.8,0.31,0.248,0.8,1.0,GREEN,LIME
2025-05-29,139230,조선주,2,8916.0,16.0,-,1,KOSPI,0.8,0.25,0.2,0.8,1.0,GREEN,LIME
2025-05-29,228790,화장품,3,3595.0,16.0,-,1,KOSPI,0.8,0.16,0.128,0.8,1.0,GREEN,LIME
2025-05-29,117700,건설주,4,3970.0,16.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,1.0,GREEN,LIME
2025-05-29,EWW,EWW,5,59.01158905029297,16.0,-,1,NASDAQ,1.0,0.1,0.1,0.8,1.0,GREEN,LIME
2025-05-29,EZA,EZA,6,49.707298278808594,16.0,LIME,1,NASDAQ,1.0,0.08,0.08,0.8,1.0,GREEN,LIME
2025-05-30,102970,증권주,1,10840.0,16.0,-,1,KOSPI,0.8,0.31,0.248,0.8,0.4,GREEN,-
2025-05-30,139230,조선주,2,8911.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.4,GREEN,-
2025-05-30,228790,화장품,3,3610.0,16.0,-,1,KOSPI,0.8,0.16,0.128,0.8,0.4,GREEN,-
2025-05-30,117700,건설주,4,3865.0,16.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.4,GREEN,-
2025-05-30,GREK,GREK,5,53.06487274169922,16.0,LIME,1,NASDAQ,0.6,0.1,0.06,0.8,0.4,GREEN,-
2025-05-30,EZA,EZA,6,48.92022705078125,15.0,-,2,NASDAQ,0.55,0.08,0.044,0.8,0.4,GREEN,-
2025-06-02,102970,증권주,1,10750.0,16.0,-,1,KOSPI,0.8,0.31,0.248,0.8,0.4,GREEN,-
2025-06-02,228790,화장품,2,3769.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.4,GREEN,-
2025-06-02,139230,조선주,3,8950.0,16.0,LIME,1,KOSPI,0.8,0.16,0.128,0.8,0.4,GREEN,-
2025-06-02,117700,건설주,4,3895.0,16.0,LIME,1,KOSPI,0.8,0.1,0.08,0.8,0.4,GREEN,-
2025-06-02,ITA,ITA,5,177.2930908203125,16.0,LIME,1,NASDAQ,0.6,0.1,0.06,0.8,0.4,GREEN,-
2025-06-02,GREK,GREK,6,53.74024963378906,15.75,LIME,1,NASDAQ,0.6,0.08,0.048,0.8,0.4,GREEN,-
2025-06-03,ITA,ITA,1,178.39718627929688,16.0,LIME,1,NASDAQ,1.0,0.31,0.31,0.4,1.0,-,LIME
2025-06-03,VNM,VNM,2,13.931154251098633,16.0,LIME,1,NASDAQ,1.0,0.25,0.25,0.4,1.0,-,LIME
2025-06-03,EWY,EWY,3,60.530460357666016,16.0,GREEN,1,KOSPI,0.6,0.16,0.096,0.4,1.0,-,LIME
2025-06-03,EWC,EWC,4,44.63996505737305,16.0,LIME,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2025-06-03,XAR,XAR,5,193.49009704589844,15.25,LIME,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2025-06-03,GREK,GREK,6,53.34467315673828,14.5,-,2,NASDAQ,1.0,0.08,0.08,0.4,1.0,-,LIME
2025-06-04,102970,증권주,1,11575.0,16.0,-,1,KOSPI,0.8,0.31,0.248,0.8,0.4,GREEN,-
2025-06-04,228790,화장품,2,3814.0,16.0,LIME,1,KOSPI,0.8,0.25,0.2,0.8,0.4,GREEN,-
2025-06-04,139230,조선주,3,9175.0,16.0,LIME,1,KOSPI,0.8,0.16,0.128,0.8,0.4,GREEN,-
